Break (Standard) : Time at Break (Standard),215.9,s,,
Break (Standard) : Load at Break (Standard),-51.77414,N,,
Break (Standard) : Extension at Break (Standard),3.59432,mm,,
Break (Standard) : Tensile strain (Strain 1) at Break (Standard),11.98106,%,,
Break (Standard) : Tensile stress at Break (Standard),-2.58974,MPa,,
Tensile strength : Time at Tensile strength,67.6,s,,
Tensile strength : Load at Tensile strength,2577.22192,N,,
Tensile strength : Extension at Tensile strength,1.1231,mm,,
Tensile strength : Tensile strain (Strain 1) at Tensile strength,3.74365,%,,
Tensile strength : Tensile stress at Tensile strength,128.91266,MPa,,
Specimen properties : Area,19.992,mm^2,,
Specimen properties : Final area,6.8272,mm^2,,
Specimen properties : Final length,32.57,mm,,
Specimen properties : Final thickness,1.36,mm,,
Specimen properties : Final width,5.02,mm,,
Specimen properties : Geometry,Rectangular,,,
Specimen properties : Length,30,mm,,
Specimen properties : Thickness,2.94,mm,,
Specimen properties : Width,6.8,mm,,
,,,,
Time,Extension,Load,Tensile strain (Extension),Tensile stress
(s),(mm),(N),(%),(MPa)
160.8,2.67612,1926.20288,8.9204,96.34868
160.9,2.67802,1925.49658,8.92672,96.31335
161,2.67973,1922.77002,8.93243,96.17697
161.1,2.68108,1918.59375,8.93694,95.96807
161.2,2.68264,1919.1626,8.94212,95.99653
161.3,2.68447,1920.34399,8.94822,96.05562
161.4,2.68641,1920.32251,8.95468,96.05454
161.5,2.68806,1916.37964,8.96019,95.85732
161.6,2.68938,1912.79333,8.9646,95.67793
161.7,2.69091,1913.16125,8.96969,95.69633
161.8,2.69276,1914.97766,8.97586,95.78719
161.9,2.69469,1914.43579,8.98231,95.76009
162,2.6963,1910.61682,8.98767,95.56907
162.1,2.69768,1907.34729,8.99226,95.40553
162.2,2.69921,1907.84314,8.99736,95.43033
162.3,2.70106,1909.39441,9.00352,95.50792
162.4,2.70302,1909.32507,9.01007,95.50446
162.5,2.70467,1905.28186,9.01556,95.30221
162.6,2.70607,1901.87524,9.02024,95.13181
162.7,2.70762,1902.45325,9.0254,95.16072
162.8,2.70952,1904.15283,9.03173,95.24574
162.9,2.71147,1903.20496,9.03824,95.19833
163,2.71299,1898.45764,9.04329,94.96086
163.1,2.71441,1896.67883,9.04804,94.87189
163.2,2.71597,1896.59448,9.05324,94.86767
163.3,2.71787,1898.30493,9.05956,94.95322
163.4,2.71982,1897.29834,9.06607,94.90288
163.5,2.72138,1893.11768,9.07127,94.69376
163.6,2.72279,1890.53638,9.07597,94.56464
163.7,2.72434,1890.81079,9.08114,94.57837
163.8,2.72621,1892.47339,9.08735,94.66153
163.9,2.72814,1891.34631,9.09379,94.60516
164,2.72966,1886.73328,9.09886,94.37441
164.1,2.7311,1884.83691,9.10365,94.27956
164.2,2.73267,1885.28955,9.10891,94.30219
164.3,2.73456,1886.62451,9.1152,94.36897
164.4,2.73637,1884.61658,9.12124,94.26853
164.5,2.73788,1881.03601,9.12628,94.08943
164.6,2.73947,1880.45691,9.13155,94.06047
164.7,2.74104,1879.28003,9.1368,94.0016
164.8,2.7428,1880.02478,9.14268,94.03885
164.9,2.74465,1878.79114,9.14882,93.97714
165,2.74616,1875.31555,9.15387,93.8033
165.1,2.74771,1874.00696,9.15903,93.73784
165.2,2.74933,1873.6604,9.16445,93.7205
165.3,2.75109,1873.93372,9.17032,93.73418
165.4,2.75293,1873.18921,9.17645,93.69694
165.5,2.7545,1869.76099,9.18167,93.52546
165.6,2.75618,1869.41833,9.18727,93.50832
165.7,2.7578,1867.52637,9.19267,93.41368
165.8,2.7595,1867.30139,9.19833,93.40243
165.9,2.76125,1866.44348,9.20417,93.35951
166,2.76282,1863.46924,9.20939,93.21075
166.1,2.76446,1863.09814,9.21486,93.19218
166.2,2.76615,1862.16174,9.22051,93.14534
166.3,2.76789,1861.50879,9.22629,93.11268
166.4,2.76959,1859.82458,9.23196,93.02843
166.5,2.7712,1858.08154,9.23732,92.94125
166.6,2.77283,1857.17529,9.24278,92.89592
166.7,2.77453,1855.95215,9.24844,92.83474
166.8,2.77619,1854.61902,9.25395,92.76806
166.9,2.77787,1853.43811,9.25957,92.70898
167,2.77948,1851.77405,9.26493,92.62575
167.1,2.78114,1850.86633,9.27048,92.58035
167.2,2.78274,1848.95215,9.27579,92.4846
167.3,2.78439,1848.46948,9.28129,92.46046
167.4,2.78613,1848.00549,9.28711,92.43725
167.5,2.78779,1846.03674,9.29263,92.33877
167.6,2.7895,1845.0968,9.29834,92.29176
167.7,2.79122,1843.73535,9.30405,92.22366
167.8,2.79277,1841.32422,9.30923,92.10305
167.9,2.7944,1840.83716,9.31468,92.07869
168,2.79608,1839.96057,9.32028,92.03484
168.1,2.79786,1839.37476,9.32619,92.00554
168.2,2.79954,1836.95337,9.33178,91.88442
168.3,2.80108,1834.99048,9.33693,91.78623
168.4,2.80275,1834.60205,9.34251,91.76681
168.5,2.80448,1833.57629,9.34825,91.7155
168.6,2.80632,1833.61987,9.3544,91.71767
168.7,2.80803,1830.41992,9.36009,91.55762
168.8,2.80945,1827.57056,9.36483,91.41509
168.9,2.81109,1827.77881,9.3703,91.42551
169,2.81285,1827.67712,9.37616,91.42043
169.1,2.81469,1827.25342,9.38231,91.39923
169.2,2.81635,1824.27002,9.38784,91.25
169.3,2.81779,1821.1156,9.39263,91.09222
169.4,2.81939,1821.05151,9.39798,91.08901
169.5,2.82118,1821.59521,9.40394,91.1162
169.6,2.82302,1820.75525,9.41005,91.07419
169.7,2.82476,1818.04358,9.41588,90.93855
169.8,2.82612,1813.8761,9.4204,90.73009
169.9,2.8277,1814.31067,9.42566,90.75183
170,2.82959,1815.45386,9.43197,90.80901
170.1,2.83137,1813.15613,9.4379,90.69408
170.2,2.83295,1810.76111,9.44315,90.57428
170.3,2.83439,1807.89954,9.44798,90.43114
170.4,2.83595,1807.67517,9.45318,90.41992
170.5,2.8378,1808.65173,9.45934,90.46877
170.6,2.83968,1807.69751,9.46559,90.42104
170.7,2.84129,1804.05859,9.47097,90.23902
170.8,2.84268,1800.96997,9.47561,90.08453
170.9,2.84427,1801.32666,9.48091,90.10237
171,2.84615,1802.64917,9.48716,90.16853
171.1,2.84804,1800.97961,9.49347,90.08501
171.2,2.84964,1797.49915,9.49879,89.91092
171.3,2.85101,1794.15808,9.50337,89.7438
171.4,2.85261,1794.77783,9.50871,89.7748
171.5,2.85452,1795.91064,9.51506,89.83146
171.6,2.85635,1794.27319,9.52118,89.74956
171.7,2.858,1791.04773,9.52667,89.58822
171.8,2.85937,1787.34119,9.53122,89.40282
171.9,2.86094,1787.90796,9.53647,89.43117
172,2.86288,1789.48157,9.54294,89.50988
172.1,2.86476,1787.38831,9.54919,89.40517
172.2,2.86632,1783.38513,9.55441,89.20493
172.3,2.86774,1780.82788,9.55912,89.07702
172.4,2.86929,1780.78638,9.56429,89.07494
172.5,2.8712,1782.41003,9.57066,89.15616
172.6,2.87312,1780.53357,9.57705,89.0623
172.7,2.87464,1776.2439,9.58213,88.84773
172.8,2.87607,1773.76086,9.58689,88.72353
172.9,2.87762,1773.99646,9.59207,88.73531
173,2.87946,1774.93286,9.59818,88.78215
173.1,2.88133,1773.69641,9.60445,88.72031
173.2,2.88292,1769.86902,9.60974,88.52886
173.3,2.88441,1767.52734,9.61469,88.41173
173.4,2.88594,1766.67566,9.6198,88.36913
173.5,2.88781,1768.26636,9.62605,88.44869
173.6,2.8897,1766.59766,9.63233,88.36523
173.7,2.8912,1761.99524,9.63734,88.13501
173.8,2.89274,1760.79407,9.64245,88.07493
173.9,2.89433,1760.22375,9.64776,88.0464
174,2.89611,1760.46082,9.65372,88.05826
174.1,2.89802,1759.41553,9.66005,88.00597
174.2,2.89953,1755.24414,9.66509,87.79733
174.3,2.90109,1753.88867,9.6703,87.72952
174.4,2.90272,1753.16504,9.67572,87.69333
174.5,2.9045,1753.00671,9.68167,87.68541
174.6,2.90634,1751.93628,9.68781,87.63187
174.7,2.90791,1748.13135,9.69302,87.44154
174.8,2.90955,1747.67529,9.69848,87.41873
174.9,2.91115,1745.70068,9.70383,87.31996
175,2.91288,1745.64551,9.70962,87.3172
175.1,2.91471,1744.28052,9.7157,87.24892
175.2,2.91624,1740.7196,9.7208,87.07081
175.3,2.91788,1740.1947,9.72628,87.04455
175.4,2.9195,1738.51453,9.73165,86.96051
175.5,2.9212,1738.07959,9.73735,86.93875
175.6,2.92299,1736.7002,9.74329,86.86976
175.7,2.92463,1734.4657,9.74876,86.75799
175.8,2.92623,1732.51392,9.75411,86.66035
175.9,2.92778,1730.60913,9.75926,86.56508
176,2.92946,1730.46558,9.76485,86.5579
176.1,2.93119,1729.07751,9.77064,86.48847
176.2,2.93284,1726.98914,9.77612,86.38401
176.3,2.93452,1725.72913,9.78175,86.32098
176.4,2.93616,1723.61938,9.7872,86.21545
176.5,2.93775,1722.08179,9.79251,86.13854
176.6,2.93944,1721.45947,9.79814,86.10741
176.7,2.94111,1719.66687,9.80371,86.01775
176.8,2.94292,1719.17383,9.80972,85.99309
176.9,2.94459,1716.02368,9.81529,85.83552
177,2.94608,1713.77209,9.82027,85.72289
177.1,2.9478,1713.89783,9.826,85.72918
177.2,2.94948,1712.11609,9.83158,85.64006
177.3,2.95119,1710.98352,9.83729,85.5834
177.4,2.95287,1708.90796,9.84291,85.47958
177.5,2.95444,1706.72522,9.84812,85.37041
177.6,2.95606,1705.64441,9.85352,85.31635
177.7,2.95781,1704.96045,9.85938,85.28214
177.8,2.95969,1704.58276,9.86562,85.26324
177.9,2.96139,1701.00146,9.87128,85.08411
178,2.96278,1697.42493,9.87593,84.9052
178.1,2.96439,1697.63171,9.88131,84.91555
178.2,2.96616,1697.40686,9.8872,84.9043
178.3,2.96805,1696.52417,9.89351,84.86015
178.4,2.96973,1692.95496,9.89909,84.68162
178.5,2.97109,1689.13977,9.90362,84.49078
178.6,2.97265,1689.16382,9.90883,84.49198
178.7,2.97439,1689.09302,9.91462,84.48844
178.8,2.97627,1688.79102,9.92088,84.47334
178.9,2.97807,1685.80579,9.92691,84.32401
179,2.9794,1680.62451,9.93134,84.06485
179.1,2.98092,1680.70471,9.93639,84.06886
179.2,2.98278,1682.27759,9.94259,84.14754
179.3,2.98471,1680.79858,9.94903,84.07355
179.4,2.98638,1676.61401,9.95459,83.86424
179.5,2.98769,1672.5387,9.95897,83.66039
179.6,2.98922,1672.54822,9.96405,83.66087
179.7,2.99109,1673.87207,9.97029,83.72709
179.8,2.99306,1672.84253,9.97688,83.67559
179.9,2.99474,1668.61475,9.98246,83.46412
180,2.996,1663.71838,9.98668,83.21921
180.1,2.99757,1664.67468,9.9919,83.26704
180.2,2.99941,1665.29138,9.99805,83.29788
180.3,3.00136,1664.62402,10.00455,83.2645
180.4,3.00313,1660.83167,10.01043,83.07481
180.5,3.0044,1655.85632,10.01468,82.82594
180.6,3.00593,1655.92883,10.01977,82.82957
180.7,3.00783,1657.5249,10.0261,82.90941
180.8,3.00982,1656.04688,10.03272,82.83547
180.9,3.01148,1651.67749,10.03826,82.61692
181,3.01272,1646.82568,10.04241,82.37423
181.1,3.01429,1647.72815,10.04762,82.41937
181.2,3.01625,1649.15063,10.05415,82.49052
181.3,3.01822,1647.24329,10.06074,82.39512
181.4,3.01968,1641.58179,10.06561,82.11193
181.5,3.02103,1638.69446,10.07011,81.96751
181.6,3.02257,1638.80432,10.07524,81.973
181.7,3.02447,1639.85376,10.08158,82.0255
181.8,3.02641,1638.31995,10.08802,81.94878
181.9,3.02804,1633.70764,10.09347,81.71806
182,3.02945,1630.24573,10.09817,81.5449
182.1,3.03094,1629.14734,10.10314,81.48996
182.2,3.03282,1630.63647,10.10941,81.56445
182.3,3.03474,1628.70679,10.11582,81.46793
182.4,3.03629,1623.6792,10.12095,81.21645
182.5,3.03774,1621.01758,10.12579,81.08331
182.6,3.03927,1620.06055,10.13089,81.03544
182.7,3.0411,1620.68005,10.13699,81.06643
182.8,3.04298,1618.7782,10.14325,80.9713
182.9,3.04464,1615.026,10.14881,80.78361
183,3.04622,1611.95752,10.15408,80.63013
183.1,3.04768,1609.30249,10.15893,80.49732
183.2,3.04953,1609.99878,10.1651,80.53215
183.3,3.05143,1607.21484,10.17143,80.3929
183.4,3.05289,1601.49451,10.17631,80.10677
183.5,3.05442,1599.24109,10.1814,79.99405
183.6,3.05602,1596.81995,10.18674,79.87295
183.7,3.05783,1595.62231,10.19276,79.81304
183.8,3.05967,1591.98804,10.19892,79.63125
183.9,3.06128,1586.59668,10.20426,79.36158
184,3.06292,1582.91663,10.20973,79.1775
184.1,3.06448,1577.91211,10.21492,78.92718
184.2,3.0662,1574.75598,10.22065,78.7693
184.3,3.06794,1568.84644,10.22646,78.47371
184.4,3.06949,1561.43225,10.23164,78.10285
184.5,3.07114,1555.40393,10.23714,77.80132
184.6,3.07276,1547.53467,10.24253,77.40769
184.7,3.07444,1540.771,10.24815,77.06937
184.8,3.07622,1533.3374,10.25407,76.69755
184.9,3.07785,1524.7738,10.25949,76.2692
185,3.07959,1517.77393,10.26531,75.91906
185.1,3.08118,1508.21802,10.2706,75.44108
185.2,3.08276,1500.62512,10.27588,75.06128
185.3,3.08452,1492.83533,10.28175,74.67163
185.4,3.08615,1482.198,10.28716,74.13956
185.5,3.08784,1472.38184,10.2928,73.64855
185.6,3.08952,1461.13928,10.29842,73.0862
185.7,3.09109,1450.24292,10.30362,72.54116
185.8,3.09273,1439.7522,10.30911,72.01641
185.9,3.09439,1427.30432,10.31462,71.39377
186,3.09622,1413.84131,10.32072,70.72035
186.1,3.09799,1394.16992,10.32663,69.73639
186.2,3.09951,1373.0614,10.3317,68.68054
186.3,3.10114,1354.02246,10.33712,67.72821
186.4,3.10286,1333.44312,10.34287,66.69883
186.5,3.10462,1309.1106,10.34872,65.48172
186.6,3.1064,1279.23755,10.35467,63.98747
186.7,3.10782,1254.47266,10.35938,62.74873
186.8,3.10941,1240.48096,10.36469,62.04887
186.9,3.11121,1228.03625,10.37071,61.42638
187,3.11304,1215.08777,10.37679,60.7787
187.1,3.11478,1202.99353,10.38261,60.17374
187.2,3.11615,1191.0614,10.38718,59.5769
187.3,3.11762,1183.40735,10.39205,59.19404
187.4,3.11943,1174.52661,10.3981,58.74983
187.5,3.12133,1162.74011,10.40443,58.16027
187.6,3.1231,1149.12122,10.41033,57.47905
187.7,3.12443,1136.53625,10.41478,56.84955
187.8,3.126,1127.7594,10.42,56.41053
187.9,3.12782,1116.16797,10.42606,55.83073
188,3.1297,1098.87524,10.43232,54.96575
188.1,3.13145,1078.59119,10.43815,53.95114
188.2,3.13274,1062.64026,10.44248,53.15327
188.3,3.13423,1051.33325,10.44745,52.5877
188.4,3.13609,1038.09717,10.45362,51.92563
188.5,3.13795,1022.14313,10.45983,51.12761
188.6,3.13969,1004.97656,10.46563,50.26893
188.7,3.14107,988.26495,10.47022,49.43302
188.8,3.14254,975.36536,10.47514,48.78778
188.9,3.14443,960.48145,10.48144,48.04329
189,3.14644,939.91089,10.48815,47.01435
189.1,3.14809,919.66174,10.49365,46.00149
189.2,3.14939,903.81635,10.49797,45.2089
189.3,3.15091,888.52112,10.50303,44.44383
189.4,3.15281,866.97882,10.50937,43.36629
189.5,3.15476,840.32587,10.51586,42.0331
189.6,3.15643,816.62915,10.52143,40.84779
189.7,3.15785,796.45282,10.52617,39.83857
189.8,3.1593,779.17316,10.53099,38.97425
189.9,3.16114,761.70123,10.53715,38.1003
190,3.16312,746.15631,10.54372,37.32274
190.1,3.16468,733.23016,10.54894,36.67618
190.2,3.16605,723.65576,10.5535,36.19727
190.3,3.16756,716.27997,10.55854,35.82833
190.4,3.16939,708.46277,10.56464,35.43731
190.5,3.17139,698.66974,10.57129,34.94746
190.6,3.17299,688.88257,10.57663,34.45791
190.7,3.17447,681.68811,10.58156,34.09805
190.8,3.17596,675.03571,10.58654,33.76529
190.9,3.17775,667.40125,10.59249,33.38342
191,3.17969,657.42853,10.59896,32.88458
191.1,3.18129,646.33771,10.6043,32.32981
191.2,3.1828,638.04449,10.60932,31.91499
191.3,3.18432,630.23517,10.6144,31.52437
191.4,3.18605,623.66162,10.62018,31.19556
191.5,3.18799,615.43903,10.62664,30.78426
191.6,3.18963,606.72754,10.63209,30.34851
191.7,3.19116,599.12402,10.63721,29.96819
191.8,3.19272,591.6344,10.64241,29.59356
191.9,3.19445,585.45581,10.64817,29.2845
192,3.19636,578.39154,10.65454,28.93115
192.1,3.19799,571.29822,10.65996,28.57634
192.2,3.19952,566.0509,10.66508,28.31387
192.3,3.20115,560.55609,10.67049,28.03902
192.4,3.2028,556.14191,10.67601,27.81822
192.5,3.20462,550.42322,10.68206,27.53217
192.6,3.20626,544.09027,10.68754,27.2154
192.7,3.20789,539.00793,10.69297,26.96118
192.8,3.20952,533.02917,10.69841,26.66212
192.9,3.21115,527.68872,10.70384,26.39499
193,3.21288,521.60022,10.7096,26.09045
193.1,3.2145,515.74487,10.71501,25.79756
193.2,3.21619,509.64978,10.72065,25.49269
193.3,3.21787,503.33636,10.72623,25.17689
193.4,3.2195,497.797,10.73168,24.89981
193.5,3.22121,491.98694,10.73738,24.60919
193.6,3.22287,486.20209,10.74291,24.31983
193.7,3.22453,481.35938,10.74842,24.0776
193.8,3.22627,476.09024,10.75424,23.81404
193.9,3.22779,471.30667,10.75931,23.57476
194,3.22943,467.35648,10.76476,23.37717
194.1,3.23112,463.03024,10.7704,23.16078
194.2,3.2329,458.86691,10.77634,22.95253
194.3,3.23463,454.14185,10.7821,22.71618
194.4,3.23616,449.26276,10.7872,22.47213
194.5,3.23775,445.70673,10.79252,22.29425
194.6,3.23944,441.71713,10.79813,22.09469
194.7,3.24125,437.20151,10.80418,21.86882
194.8,3.24299,431.41983,10.80997,21.57962
194.9,3.24452,426.28558,10.81508,21.32281
195,3.24604,422.18668,10.82012,21.11778
195.1,3.24775,418.12543,10.82585,20.91464
195.2,3.24962,413.54437,10.83207,20.68549
195.3,3.25142,408.44614,10.83806,20.43048
195.4,3.25282,403.56821,10.84275,20.18649
195.5,3.25435,400.39355,10.84782,20.02769
195.6,3.2561,396.51636,10.85365,19.83375
195.7,3.258,392.5174,10.86,19.63372
195.8,3.25973,387.99109,10.86578,19.40732
195.9,3.26119,383.29031,10.87064,19.17218
196,3.26264,380.8808,10.87547,19.05166
196.1,3.26438,377.47781,10.88125,18.88144
196.2,3.26628,373.63947,10.88761,18.68945
196.3,3.26807,368.8121,10.89358,18.44798
196.4,3.26953,364.40695,10.89843,18.22764
196.5,3.27095,361.49033,10.90317,18.08175
196.6,3.2727,357.87085,10.90899,17.9007
196.7,3.27464,353.6506,10.91548,17.68961
196.8,3.27637,348.80853,10.92122,17.4474
196.9,3.2778,344.83142,10.92601,17.24847
197,3.27922,341.89359,10.93073,17.10152
197.1,3.28101,338.80624,10.93671,16.94709
197.2,3.28295,334.46164,10.94316,16.72977
197.3,3.28472,329.65213,10.94907,16.4892
197.4,3.28615,325.86942,10.95382,16.29999
197.5,3.28755,323.22256,10.95852,16.16759
197.6,3.28937,320.01257,10.96455,16.00703
197.7,3.29134,316.06595,10.97114,15.80962
197.8,3.29308,312.07611,10.97695,15.61005
197.9,3.29451,308.31418,10.98172,15.42188
198,3.29592,305.69516,10.98641,15.29087
198.1,3.29773,302.24686,10.99243,15.11839
198.2,3.29971,297.67981,10.99905,14.88995
198.3,3.30144,291.91504,11.00479,14.60159
198.4,3.30287,287.77716,11.00955,14.39462
198.5,3.30433,283.40424,11.01443,14.17588
198.6,3.3061,278.40884,11.02034,13.92601
198.7,3.3081,272.20892,11.02702,13.61589
198.8,3.3097,266.29266,11.03234,13.31996
198.9,3.31113,262.42731,11.03711,13.12662
199,3.31265,258.58841,11.04218,12.93459
199.1,3.31441,254.84639,11.04803,12.74742
199.2,3.31637,250.30666,11.05458,12.52034
199.3,3.31805,245.16373,11.06016,12.26309
199.4,3.31955,241.0549,11.06516,12.05757
199.5,3.32107,236.48981,11.07024,11.82922
199.6,3.32274,232.36046,11.07579,11.62267
199.7,3.32465,227.34537,11.08216,11.37182
199.8,3.32629,222.34526,11.08764,11.12171
199.9,3.32776,218.39827,11.09253,10.92428
200,3.32934,214.66068,11.0978,10.73733
200.1,3.33105,211.15761,11.10351,10.56211
200.2,3.33297,206.65497,11.10989,10.33688
200.3,3.33456,202.27951,11.11521,10.11802
200.4,3.33616,198.58859,11.12052,9.9334
200.5,3.33782,194.21307,11.12606,9.71454
200.6,3.33946,190.36436,11.13154,9.52203
200.7,3.34132,186.12285,11.13772,9.30987
200.8,3.34289,181.45802,11.14296,9.07653
200.9,3.34445,177.51671,11.14817,8.87939
201,3.34618,173.18895,11.15393,8.66291
201.1,3.34781,168.91716,11.15936,8.44924
201.2,3.3496,164.47339,11.16535,8.22696
201.3,3.35124,159.95076,11.17081,8.00074
201.4,3.35284,155.9467,11.17613,7.80046
201.5,3.35455,151.18309,11.18182,7.56218
201.6,3.35614,146.84979,11.18715,7.34543
201.7,3.35782,142.66045,11.19274,7.13588
201.8,3.35951,137.42149,11.19836,6.87382
201.9,3.36114,132.65141,11.20381,6.63522
202,3.36287,128.55661,11.20957,6.4304
202.1,3.36448,124.46614,11.21494,6.2258
202.2,3.36618,120.83125,11.22059,6.04398
202.3,3.36783,117.47023,11.22609,5.87586
202.4,3.36947,114.37878,11.23156,5.72123
202.5,3.37124,110.76867,11.23745,5.54065
202.6,3.37283,107.43661,11.24278,5.37398
202.7,3.37442,104.67301,11.24806,5.23574
202.8,3.37607,102.06741,11.25356,5.10541
202.9,3.37771,98.7244,11.25903,4.93819
203,3.37949,94.9879,11.26498,4.7513
203.1,3.38107,91.76786,11.27025,4.59023
203.2,3.38268,88.8885,11.27558,4.4462
203.3,3.3844,86.03067,11.28133,4.30325
203.4,3.38618,83.2186,11.28725,4.16259
203.5,3.38802,80.5702,11.29342,4.03012
203.6,3.38961,77.55015,11.29871,3.87906
203.7,3.39106,75.52657,11.30352,3.77784
203.8,3.39275,73.43263,11.30918,3.6731
203.9,3.39459,70.54092,11.31531,3.52846
204,3.39637,67.36437,11.32125,3.36957
204.1,3.3979,64.50889,11.32632,3.22674
204.2,3.39939,62.06355,11.33131,3.10442
204.3,3.40112,58.81538,11.33707,2.94195
204.4,3.40294,54.50666,11.34314,2.72642
204.5,3.40475,50.00064,11.34915,2.50103
204.6,3.40623,45.9402,11.35411,2.29793
204.7,3.40764,43.33512,11.3588,2.16762
204.8,3.40939,40.24192,11.36465,2.0129
204.9,3.41137,36.60659,11.37124,1.83106
205,3.41308,33.36085,11.37694,1.66871
205.1,3.41458,30.23964,11.38193,1.51259
205.2,3.416,26.54466,11.38668,1.32776
205.3,3.41772,24.65789,11.39239,1.23339
205.4,3.41963,22.4771,11.39875,1.1243
205.5,3.42143,20.2848,11.40476,1.01465
205.6,3.42286,18.85204,11.40952,0.94298
205.7,3.42424,17.32209,11.41413,0.86645
205.8,3.42601,15.82218,11.42004,0.79143
205.9,3.42792,13.36623,11.42641,0.66858
206,3.42967,11.64334,11.43225,0.5824
206.1,3.43121,9.80233,11.43736,0.49031
206.2,3.4326,8.18678,11.44201,0.4095
206.3,3.43435,5.76864,11.44784,0.28855
206.4,3.43633,2.89806,11.45444,0.14496
206.5,3.43815,0.57155,11.46052,0.02859
206.6,3.43957,-1.82995,11.46522,-0.09153
206.7,3.44096,-3.69952,11.46986,-0.18505
206.8,3.44273,-6.1153,11.47576,-0.30589
206.9,3.44465,-9.67808,11.48215,-0.4841
207,3.44643,-35.61914,11.4881,-1.78167
207.1,3.44786,-35.76713,11.49288,-1.78907
207.2,3.4493,-36.44462,11.49767,-1.82296
207.3,3.45106,-37.56996,11.50353,-1.87925
207.4,3.45299,-38.92854,11.50996,-1.94721
207.5,3.4547,-40.82121,11.51568,-2.04188
207.6,3.45619,-42.01756,11.52062,-2.10172
207.7,3.45768,-42.77642,11.5256,-2.13968
207.8,3.45939,-43.55753,11.53131,-2.17875
207.9,3.46134,-44.25884,11.53781,-2.21383
208,3.46301,-44.75236,11.54338,-2.23851
208.1,3.46449,-45.28137,11.5483,-2.26497
208.2,3.46599,-45.72594,11.55329,-2.28721
208.3,3.46766,-46.14983,11.55888,-2.30841
208.4,3.46957,-46.67125,11.56523,-2.3345
208.5,3.47126,-47.15023,11.57088,-2.35845
208.6,3.47276,-47.76324,11.57587,-2.38912
208.7,3.47438,-48.20037,11.58125,-2.41098
208.8,3.476,-48.96614,11.58667,-2.44929
208.9,3.47788,-49.37598,11.59292,-2.46979
209,3.4796,-49.77667,11.59868,-2.48983
209.1,3.48111,-50.09822,11.6037,-2.50591
209.2,3.48277,-50.35825,11.60923,-2.51892
209.3,3.4844,-50.51172,11.61465,-2.5266
209.4,3.48628,-50.60705,11.62094,-2.53137
209.5,3.48798,-50.88227,11.6266,-2.54513
209.6,3.4895,-50.93601,11.63168,-2.54782
209.7,3.49117,-51.15109,11.63722,-2.55858
209.8,3.49278,-51.04813,11.64261,-2.55343
209.9,3.49465,-51.33802,11.64883,-2.56793
210,3.4963,-51.54206,11.65434,-2.57813
210.1,3.49785,-51.41636,11.65951,-2.57185
210.2,3.49955,-51.88733,11.66518,-2.5954
210.3,3.50113,-51.98442,11.67044,-2.60026
210.4,3.50287,-51.91813,11.67623,-2.59695
210.5,3.50459,-51.78703,11.68197,-2.59039
210.6,3.50622,-52.0458,11.68739,-2.60333
210.7,3.50793,-52.18565,11.69309,-2.61033
210.8,3.50949,-51.79528,11.69831,-2.5908
210.9,3.51122,-51.9636,11.70408,-2.59922
211,3.51289,-52.15725,11.70964,-2.60891
211.1,3.51454,-51.96629,11.71513,-2.59935
211.2,3.51623,-52.00279,11.72075,-2.60118
211.3,3.51779,-51.92647,11.72597,-2.59736
211.4,3.51944,-51.96197,11.73148,-2.59914
211.5,3.52109,-51.87012,11.73697,-2.59454
211.6,3.52284,-52.04328,11.74279,-2.60321
211.7,3.52456,-52.07713,11.74853,-2.6049
211.8,3.52613,-51.96762,11.75377,-2.59942
211.9,3.52773,-51.87459,11.75911,-2.59477
212,3.52947,-52.03624,11.76489,-2.60285
212.1,3.53122,-51.94514,11.77072,-2.5983
212.2,3.533,-51.93747,11.77667,-2.59791
212.3,3.53455,-52.19134,11.78183,-2.61061
212.4,3.53606,-51.94784,11.78687,-2.59843
212.5,3.53777,-51.96064,11.79256,-2.59907
212.6,3.53952,-51.97705,11.7984,-2.59989
212.7,3.54139,-51.95919,11.80464,-2.599
212.8,3.5429,-52.02716,11.80968,-2.6024
212.9,3.54435,-51.93399,11.81449,-2.59774
213,3.54611,-51.93336,11.82036,-2.59771
213.1,3.54788,-51.99032,11.82627,-2.60056
213.2,3.54964,-51.92496,11.83214,-2.59729
213.3,3.55125,-51.91755,11.8375,-2.59692
213.4,3.55266,-51.7827,11.8422,-2.59017
213.5,3.55437,-51.88615,11.84791,-2.59535
213.6,3.55625,-51.96308,11.85416,-2.59919
213.7,3.55806,-52.00143,11.86019,-2.60111
213.8,3.55954,-52.03104,11.86512,-2.60259
213.9,3.56095,-52.1045,11.86982,-2.60627
214,3.56268,-52.16996,11.8756,-2.60954
214.1,3.5646,-51.93036,11.88202,-2.59756
214.2,3.56636,-51.89299,11.88787,-2.59569
214.3,3.56784,-52.00162,11.89281,-2.60112
214.4,3.56921,-51.96159,11.89736,-2.59912
214.5,3.57095,-51.83655,11.90318,-2.59286
214.6,3.57289,-52.01981,11.90963,-2.60203
214.7,3.57474,-51.98462,11.91582,-2.60027
214.8,3.5762,-52.08079,11.92066,-2.60508
214.9,3.57757,-51.93715,11.92522,-2.5979
215,3.57935,-51.9884,11.93115,-2.60046
215.1,3.58127,-51.75769,11.93758,-2.58892
215.2,3.5831,-51.8558,11.94367,-2.59383
215.3,3.58454,-51.8756,11.94847,-2.59482
215.4,3.58593,-52.00917,11.95311,-2.6015
